repo_name,repo_max_extension,repo_extensions_num,files,avg_size,capped_avg_file,std_size,capped_std_file,major_extension,major_files,major_avg_size,major_capped_avg_file,major_std_size,major_capped_std_file,major_extension_ratio
youlookwhat/CloudReader,.java,2,223,4471.5739910313887,4471.5739910313887,5242.443107188983,5242.443107188983,.java,222,4480.8873873873863,4480.8873873873863,5252.4411227011387,5252.4411227011387,0.99551569506726456
VoIPGRID/vialer-android,.java,2,158,3532.1265822784794,3532.1265822784794,4580.9788383742653,4580.9788383742653,.java,157,3539.3121019108266,3539.3121019108266,4594.74467197971,4594.74467197971,0.99367088607594933
archimatetool/archi,.js,2,1356,5271.9476401179945,4784.1187315634215,21616.163728367104,13552.781748960979,.java,1348,4537.1313056379795,4295.1557863501457,15760.687181414623,10248.880471473381,0.99410029498525077
google/framework-for-osdu,.sh,2,207,1679.7874396135267,1679.7874396135267,1530.304418994119,1530.304418994119,.java,206,1678.5339805825249,1678.5339805825249,1533.925802355632,1533.925802355632,0.99516908212560384
luwrain/luwrain,.js,2,369,3581.7317073170716,3581.7317073170716,4355.9637774596813,4355.9637774596813,.java,368,3588.3722826086982,3588.3722826086982,4360.0235812917772,4360.0235812917772,0.997289972899729
hartwigmedical/hmftools,.sh,2,1526,4878.5622542595083,4878.5622542595083,8264.3130994433,8264.3130994433,.java,1525,4881.2636065573715,4881.2636065573715,8266.35007392255,8266.35007392255,0.99934469200524245
oitsjustjose/Geolosys,.java,2,78,4658.9102564102559,4658.9102564102559,6910.658671758848,6910.658671758848,.java,77,4689.3636363636388,4689.3636363636388,6950.7048467064624,6950.7048467064624,0.98717948717948723
BrunoEberhard/minimal-j,.js,2,703,4895.1735419630149,2877.0825035561866,54959.28146806061,12301.390863456036,.java,699,2061.6938483547947,2061.6938483547947,2774.6206789158668,2774.6206789158668,0.99431009957325744
MariaDB/mariadb-connector-j,.sh,2,306,11458.454248366017,11458.454248366017,15677.144926780418,15677.144926780418,.java,301,11582.159468438525,11582.159468438525,15773.692506443076,15773.692506443076,0.9836601307189542
austinv11/Discord4J,.java,2,527,3551.4269449715362,3551.4269449715362,6447.0617195331915,6447.0617195331915,.java,526,3552.7756653992406,3552.7756653992406,6453.1244391901628,6453.1244391901628,0.99810246679316883
BrassGoggledCoders/SteamAgeRevolution,.java,2,382,2106.547120418847,2106.547120418847,2028.3325700767632,2028.3325700767632,.java,381,2106.002624671914,2106.002624671914,2030.9717203694545,2030.9717203694545,0.99738219895287961
genonbeta/TrebleShot,.java,2,169,6751.2011834319555,6751.2011834319555,9332.7467053610326,9332.7467053610326,.java,168,6777.6130952381,6777.6130952381,9354.3102588202928,9354.3102588202928,0.99408284023668636
gravitee-io/gravitee-management-rest-api,.java,2,1193,4249.8005029337783,4249.8005029337783,6022.4065774121827,6022.4065774121827,.java,1191,4252.7237615449258,4252.7237615449258,6027.0420821994412,6027.0420821994412,0.99832355406538142
moezbhatti/qksms,.java,2,147,7075.857142857144,7075.857142857144,10200.130767359451,10200.130767359451,.java,146,7107.85616438356,7107.85616438356,10227.836841435766,10227.836841435766,0.99319727891156462
MineLittlePony/MineLittlePony,.java,2,189,2103.301587301587,2103.301587301587,2417.9630294429203,2417.9630294429203,.java,188,2099.3776595744694,2099.3776595744694,2423.816107929752,2423.816107929752,0.99470899470899465
Nasdanika/html,.js,2,269,2120.7918215613386,2120.7918215613386,2569.512061193609,2569.512061193609,.java,263,2144.4524714828876,2144.4524714828876,2590.8553018745574,2590.8553018745574,0.97769516728624539
athrane/bassebombecraft,.java,2,286,2606.8041958041954,2606.8041958041954,4466.9527142113211,4466.9527142113211,.java,285,2607.5157894736863,2607.5157894736863,4474.7939181357888,4474.7939181357888,0.99650349650349646
jonathanlermitage/manon,.scala,2,165,2394.4121212121217,2394.4121212121217,4414.0333250864933,4414.0333250864933,.java,164,2399.59756097561,2399.59756097561,4427.0484714239992,4427.0484714239992,0.9939393939393939
SpongePowered/SpongeForge,.java,2,251,4543.6135458167364,4543.6135458167364,5934.0593537692039,5934.0593537692039,.java,250,4553.0839999999989,4553.0839999999989,5944.06223489908,5944.06223489908,0.99601593625498008
gurkenlabs/litiengine,.java,2,530,3942.4358490566055,3942.4358490566055,6043.7223395064193,6043.7223395064193,.java,529,3944.5179584120956,3944.5179584120956,6049.2525859510288,6049.2525859510288,0.99811320754716981
nimble-platform/identity-service,.sh,2,98,3961.4897959183695,3961.4897959183695,6722.3834203658962,6722.3834203658962,.java,97,3993.8144329896895,3993.8144329896895,6749.6449896301592,6749.6449896301592,0.98979591836734693
spring-cloud/spring-cloud-stream,.sh,2,280,4531.6857142857143,4531.6857142857143,5755.0390680745186,5755.0390680745186,.java,277,4526.2851985559528,4526.2851985559528,5755.8642555038923,5755.8642555038923,0.98928571428571432
thm-projects/arsnova-backend,.js,2,317,3651.3028391167186,3651.3028391167186,4699.92530270814,4699.92530270814,.java,306,3742.7124183006536,3742.7124183006536,4756.9317389977987,4756.9317389977987,0.96529968454258674
zsmartsystems/com.zsmartsystems.zigbee,.java,2,1804,6790.4307095343665,5635.6491130820423,36948.028627564192,13087.166007890119,.java,1803,6792.943427620633,5637.52135330005,36958.124977259817,13090.555131269224,0.99944567627494452
BrightSpots/rcv,.java,2,22,11459.272727272728,11459.272727272728,13659.537258361064,13659.537258361064,.java,21,11901.333333333334,11901.333333333334,13834.665154362548,13834.665154362548,0.95454545454545459
alibaba/Sentinel,.js,2,920,4747.7054347826079,4136.7652173913048,22981.62500216471,10623.027464254106,.java,871,3374.3008036739357,3374.3008036739357,3114.3026874331549,3114.3026874331549,0.94673913043478264
aricneto/TwistyTimer,.java,2,93,10607.731182795695,10607.731182795695,13630.515633600269,13630.515633600269,.java,92,10697.880434782615,10697.880434782615,13677.299048031498,13677.299048031498,0.989247311827957
danrien/projectBlue,.java,2,775,2133.0077419354861,2133.0077419354861,2874.3467578178015,2874.3467578178015,.java,774,2132.7739018087814,2132.7739018087814,2876.1979956191522,2876.1979956191522,0.99870967741935479
google/ground-android,.java,2,206,2941.6990291262146,2941.6990291262146,3098.8413754095695,3098.8413754095695,.java,205,2945.0243902439038,2945.0243902439038,3106.0588189306886,3106.0588189306886,0.99514563106796117
helyho/Voovan,.sh,2,332,4975.144578313254,4975.144578313254,8007.4201692900815,8007.4201692900815,.java,330,5004.560606060606,5004.560606060606,8022.7477043291574,8022.7477043291574,0.99397590361445787
AVnetWS/Hentoid,.java,2,231,3552.6017316017324,3552.6017316017324,5854.3265900786,5854.3265900786,.java,230,3558.5869565217372,3558.5869565217372,5866.38670389657,5866.38670389657,0.99567099567099571
adridadou/eth-propeller-core,.scala,2,150,2032.8000000000006,2032.8000000000006,3460.193009707627,3460.193009707627,.java,122,2073.877049180328,2073.877049180328,3790.5659416915405,3790.5659416915405,0.81333333333333335
arnaudroger/SimpleFlatMapper,.sh,2,1604,2604.6003740648389,2604.6003740648389,5575.2825266462978,5575.2825266462978,.java,1591,2619.2105593966048,2619.2105593966048,5595.2035804972429,5595.2035804972429,0.99189526184538657
breadwallet/breadwallet-android,.java,2,256,7795.1679687499964,7795.1679687499964,8639.6382626201867,8639.6382626201867,.java,254,7838.1850393700752,7838.1850393700752,8659.9987399024067,8659.9987399024067,0.9921875
Aquerr/EagleFactions,.java,2,136,5123.81617647059,5123.81617647059,6660.9300809824126,6660.9300809824126,.java,135,5145.6518518518515,5145.6518518518515,6680.8506701164761,6680.8506701164761,0.99264705882352944
maruTA-bis5/mattermost4j,.sh,2,280,2466.6535714285687,2466.6535714285687,5449.6038412448388,5449.6038412448388,.java,279,2475.1039426523294,2475.1039426523294,5457.55839549484,5457.55839549484,0.99642857142857144
ngageoint/geopackage-mapcache-android,.java,2,56,14740.553571428571,12363.249999999998,47253.973533707736,34398.800903652009,.java,55,14964.854545454544,12544.327272727276,47659.407596999881,34688.901161319562,0.9821428571428571
orgzly/orgzly-android,.java,2,107,6763.7570093457953,6763.7570093457953,10518.956855019274,10518.956855019274,.java,106,6804.8867924528276,6804.8867924528276,10560.280143579126,10560.280143579126,0.99065420560747663
pousse-cafe/pousse-cafe,.sh,2,594,1464.2710437710448,1464.2710437710448,1836.7155731717939,1836.7155731717939,.java,592,1465.3057432432433,1465.3057432432433,1838.9126769928093,1838.9126769928093,0.99663299663299665
wso2/carbon-dashboards,.js,2,103,4875.5145631067971,4875.5145631067971,7942.9451060748979,7942.9451060748979,.java,65,4600.3846153846134,4600.3846153846134,4944.1663468561228,4944.1663468561228,0.6310679611650486
Tristan971/EasyFXML,.sh,2,109,2302.8348623853217,2302.8348623853217,1604.4512706481528,1604.4512706481528,.java,107,2330.0934579439249,2330.0934579439249,1604.2290838428792,1604.2290838428792,0.981651376146789
ontodev/robot,.java,2,109,9040.80733944954,9040.80733944954,15232.021268244145,15232.021268244145,.java,108,9124.0925925925876,9124.0925925925876,15278.07887598697,15278.07887598697,0.99082568807339455
pkiraly/metadata-qa-marc,.sh,2,834,2866.3621103117512,2866.3621103117512,3803.9525524353862,3803.9525524353862,.java,813,2935.7736777367754,2935.7736777367754,3827.8540938094116,3827.8540938094116,0.97482014388489213
seven332/EhViewer,.java,2,291,7011.982817869417,7011.982817869417,10517.971068426434,10517.971068426434,.java,290,7028.1827586206864,7028.1827586206864,10532.515204051557,10532.515204051557,0.99656357388316152
SpongePowered/SpongeCommon,.java,2,3458,4086.3149219201882,4086.3149219201882,5851.8251399813871,5851.8251399813871,.java,3457,4086.8675151865737,4086.8675151865737,5852.58146072598,5852.58146072598,0.99971081550028917
DV8FromTheWorld/JDA,.java,2,528,6683.2424242424268,6656.537878787879,15365.863883000857,15039.002450191123,.java,527,6691.7950664136579,6665.03984819734,15379.205290292612,15052.021142670434,0.99810606060606055
dipoo/egdownloader,.js,2,175,5220.8800000000028,5220.8800000000028,6339.5714205190625,6339.5714205190625,.java,167,5334.0359281437122,5334.0359281437122,6459.0869882354855,6459.0869882354855,0.95428571428571429
google/error-prone,.sh,2,1854,4472.3851132685986,4472.3851132685986,5629.1065858343654,5629.1065858343654,.java,1852,4476.2348812094988,4476.2348812094988,5630.908549115954,5630.908549115954,0.99892125134843579
i-net-software/JWebAssembly,.js,2,126,5580.8809523809532,5580.8809523809532,9021.0961051146223,9021.0961051146223,.java,121,5773.4049586776864,5773.4049586776864,9155.8044199463184,9155.8044199463184,0.96031746031746035
shopizer-ecommerce/shopizer,.js,2,1432,7949.0893854748665,6207.3121508379918,40545.5435076265,16881.423627654876,.java,1086,3479.5276243093963,3479.5276243093963,5564.2236116657532,5564.2236116657532,0.75837988826815639
Aptoide/aptoide-client-v8,.java,2,1413,3406.7275300778483,3406.7275300778483,6002.7419726215021,6002.7419726215021,.java,1412,3407.5396600566542,3407.5396600566542,6004.7910640366972,6004.7910640366972,0.99929228591648978
EnFlexIT/AgentWorkbench,.java,2,797,8493.9222082810538,8493.9222082810538,11357.111387775632,11357.111387775632,.java,794,8525.5188916876559,8525.5188916876559,11366.897738698921,11366.897738698921,0.99623588456712675
andstatus/andstatus,.java,2,537,6324.6852886405995,6324.6852886405995,7051.9911282407966,7051.9911282407966,.java,536,6332.1679104477607,6332.1679104477607,7056.4446143970044,7056.4446143970044,0.9981378026070763
segler-alex/RadioDroid,.java,2,116,5001.2931034482754,5001.2931034482754,7111.2381347410592,7111.2381347410592,.java,115,5023.8782608695665,5023.8782608695665,7138.1799035837394,7138.1799035837394,0.99137931034482762
Longri/cachebox3.0,.java,2,1035,6071.3449275362327,6071.3449275362327,8000.2953857375223,8000.2953857375223,.java,1034,6074.3723404255361,6074.3723404255361,8003.5736461314827,8003.5736461314827,0.99903381642512079
PCLuddite/baxshops,.sh,2,111,4240.3063063063082,4240.3063063063082,3514.40077342249,3514.40077342249,.java,110,4276.5636363636368,4276.5636363636368,3509.5678071752609,3509.5678071752609,0.990990990990991
google/copybara,.sh,2,449,6772.71937639198,6772.71937639198,11421.330034257477,11421.330034257477,.java,441,6786.86394557823,6786.86394557823,11418.357845018769,11418.357845018769,0.98218262806236079
javaito/HolandaCatalinaFw,.sh,2,301,5332.6544850498349,5332.6544850498349,12627.886464760766,12627.886464760766,.java,300,5349.2066666666678,5349.2066666666678,12645.714577193667,12645.714577193667,0.99667774086378735
Esri/arcgis-runtime-samples-android,.java,2,200,6831.7300000000005,6831.7300000000005,4686.41368889016,4686.41368889016,.java,198,6877.36363636364,6877.36363636364,4687.8718612937309,4687.8718612937309,0.99
HedvigInsurance/bot-service,.sh,2,202,1928.5396039603957,1928.5396039603957,2743.1775780637827,2743.1775780637827,.java,200,1939.7000000000012,1939.7000000000012,2754.6125082036056,2754.6125082036056,0.99009900990099009
OmniKryptec/OmniKryptec-Engine,.module,2,553,3641.772151898736,3641.772151898736,5445.3484938734946,5445.3484938734946,.java,551,3651.1578947368421,3651.1578947368421,5452.7976701311354,5452.7976701311354,0.9963833634719711
christian-schlichtherle/neuron-di,.scala,2,172,1917.3255813953485,1917.3255813953485,2085.5055507355491,2085.5055507355491,.java,114,1635.219298245614,1635.219298245614,1740.7606757517674,1740.7606757517674,0.66279069767441856
kubernetes-client/java,.sh,2,942,54863.894904458517,18743.076433121019,406328.66083096177,44338.35534442807,.java,940,54978.527659574465,18780.856382978716,406753.53871675796,44377.960958840071,0.99787685774946921
Betalord/BHBot,.java,2,19,29261.78947368421,24439.52631578947,72281.335425143508,56077.625276009065,.java,17,32700.529411764706,27310.941176470587,75883.512506932,58775.542183239995,0.89473684210526316
Flash3388/FlashLib,.java,2,270,1607.57037037037,1607.57037037037,1721.4892815032915,1721.4892815032915,.java,269,1605.144981412639,1605.144981412639,1724.2357936736903,1724.2357936736903,0.99629629629629635
TeamMeanMachine/meanlib,.java,2,15,6241.5333333333328,6241.5333333333328,8192.44651987136,8192.44651987136,.java,14,6531.9285714285716,6531.9285714285716,8421.20650468242,8421.20650468242,0.93333333333333335
ac2cz/FoxTelem,.py,2,905,13824.85414364642,12088.516022099455,42931.595158079064,25459.750685915165,.java,899,13896.13681868743,12148.210233592876,43065.758315869738,25533.935837930952,0.99337016574585635
reportportal/commons-model,.java,2,180,2394.1999999999994,2394.1999999999994,1629.1310066632172,1629.1310066632172,.java,179,2395.4189944134087,2395.4189944134087,1633.6184858054455,1633.6184858054455,0.99444444444444446
opendaylight/yangtools,.java,2,2157,3460.8595271210006,3460.8595271210006,4617.9688135691013,4617.9688135691013,.java,2155,3461.459396751739,3461.459396751739,4620.036454694914,4620.036454694914,0.999072786277237
CloudSlang/score,.py,2,308,3954.8149350649346,3954.8149350649346,4719.642950958465,4719.642950958465,.java,307,3960.6156351791519,3960.6156351791519,4726.24865081147,4726.24865081147,0.99675324675324672
gradlman/SensorLib,.java,2,134,8413.0895522388018,7565.1268656716411,30070.098222898727,22452.00957913743,.java,131,8552.07633587786,7684.6946564885484,30400.784381990576,22695.420566168828,0.97761194029850751
DigitalCampus/oppia-mobile-android,.sh,2,269,5391.5315985130119,5391.5315985130119,7028.4469529780317,7028.4469529780317,.java,268,5410.052238805969,5410.052238805969,7035.017087433539,7035.017087433539,0.99628252788104088
nidi3/graphviz-java,.js,2,141,3378.6524822695042,3378.6524822695042,3744.7783931873832,3744.7783931873832,.java,139,3421.2877697841732,3421.2877697841732,3754.614353775095,3754.614353775095,0.98581560283687941
straumat/blockchain2graph,.js,2,94,2688.41489361702,2688.41489361702,4843.5286710519922,4843.5286710519922,.java,91,2756.4175824175827,2756.4175824175827,4908.0956163509063,4908.0956163509063,0.96808510638297873
Aeronica/mxTune,.java,2,241,5300.1908713692937,5300.1908713692937,6514.6050862721522,6514.6050862721522,.java,240,5312.633333333335,5312.633333333335,6525.34953030166,6525.34953030166,0.995850622406639
indeedeng/proctor,.js,2,398,5617.69849246231,5448.0075376884415,15798.593534459031,13301.425006232097,.java,366,4551.5437158469977,4551.5437158469977,7914.386308696915,7914.386308696915,0.91959798994974873
nhsconnect/careconnect-reference-implementation,.sh,2,522,5257.9042145593885,5257.9042145593885,6548.3063953389892,6548.3063953389892,.java,519,5287.8824662813067,5287.8824662813067,6555.3017044195676,6555.3017044195676,0.99425287356321834
oncokb/oncokb,.sh,2,255,4928.3019607843135,4928.3019607843135,9089.5472860398077,9089.5472860398077,.java,253,4964.9328063241119,4964.9328063241119,9116.1026908036,9116.1026908036,0.99215686274509807
